Item,Qty,Datetime,Traffic
Pain Aux Raisin - FM,5,2024-06-29 08:49:13,938
Pain Au Chocolat - FM,2,2024-06-29 08:49:13,938
Drip Coffee - FM,1,2024-06-29 08:48:03,938
Iced Teas - FM,1,2024-06-29 08:48:03,938
Pain Au Chocolat - FM,1,2024-06-29 08:45:40,938
Pain Aux Raisin - FM,1,2024-06-29 08:44:41,938
Cold Brew - FM,1,2024-06-29 08:44:41,938
Ube & Strawberry Croissant - FM,1,2024-06-29 08:44:02,938
Berry Croissant - FM,1,2024-06-29 08:44:02,938
Pain Au Chocolat - FM,2,2024-06-29 08:43:09,938
Drip Coffee - FM,1,2024-06-29 08:42:06,938
Butter Croissant - FM,1,2024-06-29 08:41:32,938
Pain Au Chocolat - FM,1,2024-06-29 08:41:32,938
Almond Croissant - FM,1,2024-06-29 08:40:39,938
Almond Croissant - FM,1,2024-06-29 08:39:19,938
Kouign Amann - FM,1,2024-06-29 08:39:19,938
Ube & Strawberry Croissant - FM,2,2024-06-29 08:38:16,938
Almond Croissant - FM,1,2024-06-29 08:38:16,938
Pistachio Croissant - FM,1,2024-06-29 08:38:16,938
Almond Croissant - FM,1,2024-06-29 08:35:09,938
Pain Aux Raisin - FM,1,2024-06-29 08:35:09,938
Pain Au Chocolat - FM,1,2024-06-29 08:35:09,938
Basil & Raspberry Canele1 - FM,3,2024-06-29 08:33:02,938
Berry Croissant - FM,1,2024-06-29 08:29:45,938
Drip Coffee - FM,1,2024-06-29 08:29:45,938
Pistachio Croissant - FM,1,2024-06-29 08:26:03,938
Basil & Raspberry Canele1 - FM,1,2024-06-29 08:26:03,938
Drip Coffee - FM,1,2024-06-29 08:23:20,938
Cold Brew - FM,1,2024-06-29 08:19:28,938
Iced Teas - FM,1,2024-06-29 08:18:19,938
Cold Brew - FM,1,2024-06-29 08:16:17,938
Cold Brew - FM,1,2024-06-29 08:12:11,938
Pain Aux Raisin - FM,1,2024-06-29 08:09:09,938
Vanilla Canele - FM,1,2024-06-29 08:09:09,938
Pistachio Croissant - FM,1,2024-06-29 08:06:05,938
Drip Coffee - FM,1,2024-06-29 08:06:03,938
Basil & Raspberry Canele1 - FM,1,2024-06-29 08:01:19,938
Pain Aux Raisin - FM,1,2024-06-29 08:01:19,938
Berry Croissant - FM,1,2024-06-29 08:01:19,938
Pistachio Croissant - FM,1,2024-06-29 08:01:19,938
Basil & Raspberry Canele1 - FM,1,2024-06-29 08:00:29,938
Berry Croissant - FM,1,2024-06-29 08:00:29,938
Iced Teas - FM,1,2024-06-29 07:58:01,743
Ube & Strawberry Croissant - FM,1,2024-06-29 07:51:31,743
Iced Teas - FM,1,2024-06-29 07:51:31,743
Iced Teas - FM,1,2024-06-29 07:47:11,743
Flavored Lemonade - FM,1,2024-06-29 07:46:32,743
Iced Teas - FM,1,2024-06-29 07:37:49,743
Iced Teas - FM,1,2024-06-29 07:37:49,743
Almond Croissant - FM,1,2024-06-29 07:36:03,743
Cold Brew - FM,2,2024-06-29 07:31:12,743
Drip Coffee - FM,1,2024-06-29 07:30:41,743
Ube & Strawberry Croissant - FM,1,2024-06-29 07:21:49,743
Iced Teas - FM,1,2024-06-29 07:20:27,743
4 pack hop water - FM,1,2024-06-29 07:19:34,743
Pistachio Croissant - FM,1,2024-06-29 07:16:13,743
Drip Coffee - FM,1,2024-06-29 07:11:19,743
Drip Coffee - FM,1,2024-06-29 06:29:45,743
Ube & Strawberry Croissant - FM,1,2024-06-22 11:42:50,621
Ube & Strawberry Croissant - FM,1,2024-06-22 11:40:21,621
Pain Au Chocolat - FM,2,2024-06-22 11:28:37,621
Pain Au Chocolat - FM,1,2024-06-22 11:22:37,621
Ube & Strawberry Croissant - FM,1,2024-06-22 11:22:37,621
Flavored Lemonade - FM,1,2024-06-22 11:13:18,621
Flavored Lemonade - FM,1,2024-06-22 11:12:34,621
Iced Teas - FM,1,2024-06-22 11:12:34,621
Iced Teas - FM,1,2024-06-22 11:11:52,621
Almond Croissant - FM,1,2024-06-22 11:10:53,621
4 pack hop water - FM,1,2024-06-22 11:09:19,621
Iced Teas - FM,1,2024-06-22 11:09:19,621
Basil & Raspberry Canele1 - FM,1,2024-06-22 11:07:52,621
Butter Croissant - FM,1,2024-06-22 11:07:52,621
Cold Brew - FM,1,2024-06-22 11:06:49,621
Cold Brew - FM,1,2024-06-22 11:05:18,621
Iced Teas - FM,1,2024-06-22 11:05:05,621
Berry Croissant - FM,1,2024-06-22 11:01:53,621
Sugar Sticks - FM,1,2024-06-22 11:01:53,621
Pain Au Chocolat - FM,1,2024-06-22 11:01:53,621
Ube & Strawberry Croissant - FM,1,2024-06-22 11:01:53,621
Flavored Lemonade - FM,1,2024-06-22 11:00:09,621
Cold Brew - FM,1,2024-06-22 10:59:52,1112
Ube & Strawberry Croissant - FM,1,2024-06-22 10:59:25,1112
Cold Brew - FM,1,2024-06-22 10:57:43,1112
Butter Croissant - FM,1,2024-06-22 10:56:59,1112
Almond Croissant - FM,1,2024-06-22 10:55:53,1112
Sugar Sticks - FM,1,2024-06-22 10:54:39,1112
Iced Teas - FM,1,2024-06-22 10:53:24,1112
Flavored Lemonade - FM,1,2024-06-22 10:52:50,1112
Pain Au Chocolat - FM,1,2024-06-22 10:52:23,1112
Almond Croissant - FM,1,2024-06-22 10:51:11,1112
Ube & Strawberry Croissant - FM,1,2024-06-22 10:51:11,1112
Pistachio Croissant - FM,1,2024-06-22 10:50:10,1112
Pain Au Chocolat - FM,1,2024-06-22 10:50:10,1112
Cold Brew - FM,1,2024-06-22 10:48:57,1112
Flavored Lemonade - FM,1,2024-06-22 10:48:57,1112
Sugar Sticks - FM,1,2024-06-22 10:47:56,1112
Pistachio Croissant - FM,1,2024-06-22 10:47:07,1112
Sugar Sticks - FM,1,2024-06-22 10:46:24,1112
Butter Croissant - FM,1,2024-06-22 10:46:24,1112
Flavored Lemonade - FM,1,2024-06-22 10:45:07,1112
Iced Teas - FM,1,2024-06-22 10:45:07,1112
Berry Croissant - FM,1,2024-06-22 10:43:47,1112
Pistachio Croissant - FM,1,2024-06-22 10:43:35,1112
Flavored Lemonade - FM,2,2024-06-22 10:42:27,1112
Butter Croissant - FM,2,2024-06-22 10:42:23,1112
Flavored Lemonade - FM,1,2024-06-22 10:41:47,1112
Iced Teas - FM,1,2024-06-22 10:40:53,1112
Iced Teas - FM,1,2024-06-22 10:40:09,1112
Iced Teas - FM,1,2024-06-22 10:39:44,1112
Basil & Raspberry Canele1 - FM,1,2024-06-22 10:39:44,1112
Flavored Lemonade - FM,1,2024-06-22 10:35:44,1112
Iced Teas - FM,1,2024-06-22 10:35:44,1112
Flavored Lemonade - FM,1,2024-06-22 10:34:04,1112
Berry Croissant - FM,1,2024-06-22 10:33:38,1112
Vanilla Canele - FM,1,2024-06-22 10:33:16,1112
Flavored Lemonade - FM,1,2024-06-22 10:30:30,1112
Almond Croissant - FM,3,2024-06-22 10:29:52,1112
Flavored Lemonade - FM,1,2024-06-22 10:28:31,1112
Iced Teas - FM,1,2024-06-22 10:28:31,1112
Cold Brew - FM,1,2024-06-22 10:24:03,1112
Pain Au Chocolat - FM,1,2024-06-22 10:24:03,1112
Cold Brew - FM,1,2024-06-22 10:24:03,1112
Ube & Strawberry Croissant - FM,1,2024-06-22 10:23:19,1112
Sugar Sticks - FM,1,2024-06-22 10:20:43,1112
Pain Au Chocolat - FM,2,2024-06-22 10:20:43,1112
Pistachio Croissant - FM,1,2024-06-22 10:20:43,1112
Cold Brew - FM,1,2024-06-22 10:20:43,1112
Flavored Lemonade - FM,1,2024-06-22 10:20:43,1112
Flavored Lemonade - FM,1,2024-06-22 10:18:00,1112
Iced Teas - FM,1,2024-06-22 10:16:03,1112
Hop Water - FM,1,2024-06-22 10:15:52,1112
Flavored Lemonade - FM,1,2024-06-22 10:15:35,1112
Cold Brew - FM,2,2024-06-22 10:15:35,1112
Hop Water - FM,1,2024-06-22 10:15:31,1112
Butter Croissant - FM,1,2024-06-22 10:14:57,1112
Flavored Lemonade - FM,1,2024-06-22 10:14:57,1112
Flavored Lemonade - FM,1,2024-06-22 10:14:19,1112
Iced Teas - FM,2,2024-06-22 10:13:40,1112
Cold Brew - FM,1,2024-06-22 10:10:35,1112
Ube & Strawberry Croissant - FM,1,2024-06-22 10:10:35,1112
Hop Water - FM,1,2024-06-22 10:09:30,1112
Flavored Lemonade - FM,1,2024-06-22 10:09:30,1112
Flavored Lemonade - FM,1,2024-06-22 10:09:06,1112
Hop Water - FM,1,2024-06-22 10:08:56,1112
Almond Croissant - FM,1,2024-06-22 10:08:27,1112
Flavored Lemonade - FM,2,2024-06-22 10:08:27,1112
Iced Teas - FM,1,2024-06-22 10:08:11,1112
Drip Coffee - FM,1,2024-06-22 10:08:11,1112
4 pack hop water - FM,1,2024-06-22 10:07:21,1112
Hop Water - FM,1,2024-06-22 10:05:28,1112
Cold Brew - FM,1,2024-06-22 10:05:03,1112
Iced Teas - FM,1,2024-06-22 10:04:51,1112
4 pack hop water - FM,1,2024-06-22 10:04:32,1112
Iced Teas - FM,2,2024-06-22 10:04:17,1112
Hop Water - FM,1,2024-06-22 10:03:39,1112
Flavored Lemonade - FM,2,2024-06-22 10:03:28,1112
Ube & Strawberry Croissant - FM,1,2024-06-22 10:03:28,1112
Ube & Strawberry Croissant - FM,1,2024-06-22 10:03:00,1112
4 pack hop water - FM,1,2024-06-22 10:02:35,1112
Pistachio Croissant - FM,1,2024-06-22 10:01:50,1112
Almond Croissant - FM,1,2024-06-22 10:01:50,1112
Pistachio Croissant - FM,1,2024-06-22 10:01:26,1112
Pistachio Croissant - FM,1,2024-06-22 10:01:12,1112
Flavored Lemonade - FM,1,2024-06-22 10:01:12,1112
Flavored Lemonade - FM,1,2024-06-22 10:00:49,1112
4 pack hop water - FM,1,2024-06-22 09:59:46,1264
Pain Au Chocolat - FM,1,2024-06-22 09:59:28,1264
Pain Au Chocolat - FM,1,2024-06-22 09:58:49,1264
Sugar Sticks - FM,1,2024-06-22 09:58:49,1264
Berry Croissant - FM,1,2024-06-22 09:58:49,1264
Cold Brew - FM,1,2024-06-22 09:58:49,1264
Flavored Lemonade - FM,1,2024-06-22 09:58:49,1264
Hop Water - FM,1,2024-06-22 09:57:57,1264
Pistachio Croissant - FM,1,2024-06-22 09:56:58,1264
Iced Teas - FM,1,2024-06-22 09:56:58,1264
Hop Water - FM,1,2024-06-22 09:56:16,1264
Cold Brew - FM,1,2024-06-22 09:56:16,1264
Hop Water - FM,1,2024-06-22 09:55:53,1264
Cold Brew - FM,1,2024-06-22 09:54:58,1264
Pain Au Chocolat - FM,1,2024-06-22 09:54:27,1264
Sugar Sticks - FM,1,2024-06-22 09:54:27,1264
Flavored Lemonade - FM,2,2024-06-22 09:54:27,1264
Iced Teas - FM,1,2024-06-22 09:54:27,1264
Hop Water - FM,1,2024-06-22 09:53:08,1264
Basil & Raspberry Canele1 - FM,1,2024-06-22 09:51:59,1264
Cold Brew - FM,1,2024-06-22 09:51:02,1264
Cold Brew - FM,1,2024-06-22 09:50:06,1264
Iced Teas - FM,1,2024-06-22 09:49:49,1264
Iced Teas - FM,-1,2024-06-22 09:49:20,1264
Ube & Strawberry Croissant - FM,1,2024-06-22 09:49:19,1264
Iced Teas - FM,1,2024-06-22 09:48:54,1264
Butter Croissant - FM,2,2024-06-22 09:48:51,1264
Kouign Amann - FM,1,2024-06-22 09:48:51,1264
Iced Teas - FM,1,2024-06-22 09:48:12,1264
Flavored Lemonade - FM,1,2024-06-22 09:47:30,1264
Hop Water - FM,1,2024-06-22 09:46:34,1264
Butter Croissant - FM,1,2024-06-22 09:46:17,1264
Ube & Strawberry Croissant - FM,1,2024-06-22 09:45:37,1264
Iced Teas - FM,1,2024-06-22 09:44:04,1264
Butter Croissant - FM,1,2024-06-22 09:43:36,1264
Pain Au Chocolat - FM,1,2024-06-22 09:43:36,1264
Ube & Strawberry Croissant - FM,1,2024-06-22 09:43:07,1264
4 pack hop water - FM,2,2024-06-22 09:43:07,1264
Flavored Lemonade - FM,1,2024-06-22 09:42:53,1264
Pistachio Croissant - FM,1,2024-06-22 09:42:22,1264
Pain Au Chocolat - FM,2,2024-06-22 09:41:26,1264
Berry Croissant - FM,1,2024-06-22 09:39:53,1264
Hop Water - FM,1,2024-06-22 09:39:31,1264
Drip Coffee - FM,1,2024-06-22 09:38:17,1264
Berry Croissant - FM,1,2024-06-22 09:37:22,1264
Kouign Amann - FM,1,2024-06-22 09:36:00,1264
Flavored Lemonade - FM,1,2024-06-22 09:36:00,1264
Cold Brew - FM,1,2024-06-22 09:36:00,1264
Berry Croissant - FM,1,2024-06-22 09:36:00,1264
Pistachio Croissant - FM,1,2024-06-22 09:34:26,1264
Sugar Sticks - FM,1,2024-06-22 09:33:28,1264
4 pack hop water - FM,1,2024-06-22 09:33:28,1264
Cold Brew - FM,1,2024-06-22 09:32:51,1264
Flavored Lemonade - FM,1,2024-06-22 09:30:44,1264
Butter Croissant - FM,1,2024-06-22 09:30:16,1264
Cold Brew - FM,2,2024-06-22 09:30:13,1264
Butter Croissant - FM,1,2024-06-22 09:28:04,1264
Hop Water - FM,1,2024-06-22 09:24:01,1264
Butter Croissant - FM,1,2024-06-22 09:22:44,1264
Flavored Lemonade - FM,1,2024-06-22 09:22:39,1264
Iced Teas - FM,1,2024-06-22 09:22:39,1264
Hop Water - FM,1,2024-06-22 09:22:39,1264
Ube & Strawberry Croissant - FM,2,2024-06-22 09:21:36,1264
Pain Au Chocolat - FM,1,2024-06-22 09:21:06,1264
Flavored Lemonade - FM,1,2024-06-22 09:21:06,1264
Iced Teas - FM,1,2024-06-22 09:21:06,1264
Kouign Amann - FM,1,2024-06-22 09:21:06,1264
Pain Au Chocolat - FM,2,2024-06-22 09:19:58,1264
Hop Water - FM,1,2024-06-22 09:19:47,1264
Hop Water - FM,1,2024-06-22 09:18:52,1264
Pistachio Croissant - FM,1,2024-06-22 09:18:52,1264
Ube & Strawberry Croissant - FM,1,2024-06-22 09:18:52,1264
Almond Croissant - FM,1,2024-06-22 09:18:52,1264
Berry Croissant - FM,1,2024-06-22 09:18:52,1264
4 pack hop water - FM,1,2024-06-22 09:18:29,1264
Cold Brew - FM,1,2024-06-22 09:17:49,1264
Hop Water - FM,1,2024-06-22 09:17:37,1264
Flavored Lemonade - FM,1,2024-06-22 09:17:07,1264
Iced Teas - FM,1,2024-06-22 09:17:07,1264
Pain Au Chocolat - FM,1,2024-06-22 09:15:51,1264
Ube & Strawberry Croissant - FM,1,2024-06-22 09:15:51,1264
Kouign Amann - FM,1,2024-06-22 09:14:25,1264
Butter Croissant - FM,1,2024-06-22 09:13:58,1264
Berry Croissant - FM,1,2024-06-22 09:13:38,1264
Vanilla Canele - FM,1,2024-06-22 09:12:52,1264
Hop Water - FM,1,2024-06-22 09:11:25,1264
Pistachio Croissant - FM,1,2024-06-22 09:11:06,1264
Basil & Raspberry Canele1 - FM,1,2024-06-22 09:11:06,1264
Iced Teas - FM,1,2024-06-22 09:11:03,1264
Iced Teas - FM,1,2024-06-22 09:10:11,1264
Vanilla Canele - FM,1,2024-06-22 09:09:35,1264
Hop Water - FM,1,2024-06-22 09:09:09,1264
Hop Water - FM,1,2024-06-22 09:09:02,1264
Almond Croissant - FM,1,2024-06-22 09:08:18,1264
Berry Croissant - FM,1,2024-06-22 09:07:08,1264
Flavored Lemonade - FM,1,2024-06-22 09:05:27,1264
Berry Croissant - FM,1,2024-06-22 09:05:17,1264
Butter Croissant - FM,1,2024-06-22 09:04:09,1264
Pistachio Croissant - FM,1,2024-06-22 09:04:09,1264
Cold Brew - FM,1,2024-06-22 09:03:06,1264
Butter Croissant - FM,1,2024-06-22 09:02:34,1264
Hop Water - FM,1,2024-06-22 09:02:34,1264
Almond Croissant - FM,1,2024-06-22 09:02:34,1264
Cold Brew - FM,1,2024-06-22 09:02:21,1264
Flavored Lemonade - FM,1,2024-06-22 09:01:26,1264
Iced Teas - FM,1,2024-06-22 09:01:26,1264
Flavored Lemonade - FM,1,2024-06-22 09:01:09,1264
Flavored Lemonade - FM,1,2024-06-22 09:00:43,1264
Sugar Sticks - FM,1,2024-06-22 08:59:58,1014
Cold Brew - FM,2,2024-06-22 08:59:06,1014
Hop Water - FM,1,2024-06-22 08:56:36,1014
Kouign Amann - FM,1,2024-06-22 08:56:36,1014
Butter Croissant - FM,4,2024-06-22 08:55:44,1014
Kouign Amann - FM,1,2024-06-22 08:54:57,1014
Iced Teas - FM,1,2024-06-22 08:52:40,1014
Sugar Sticks - FM,1,2024-06-22 08:51:52,1014
Pain Au Chocolat - FM,1,2024-06-22 08:51:52,1014
Iced Teas - FM,1,2024-06-22 08:51:27,1014
Flavored Lemonade - FM,1,2024-06-22 08:50:54,1014
Iced Teas - FM,1,2024-06-22 08:50:54,1014
Vanilla Canele - FM,2,2024-06-22 08:50:19,1014
Kouign Amann - FM,2,2024-06-22 08:50:19,1014
Pain Au Chocolat - FM,1,2024-06-22 08:50:19,1014
Pain Au Chocolat - FM,1,2024-06-22 08:48:52,1014
Cold Brew - FM,2,2024-06-22 08:48:52,1014
Sugar Sticks - FM,1,2024-06-22 08:48:52,1014
Drip Coffee - FM,1,2024-06-22 08:47:37,1014
Pain Au Chocolat - FM,1,2024-06-22 08:47:16,1014
Cold Brew - FM,1,2024-06-22 08:47:15,1014
Cold Brew - FM,3,2024-06-22 08:46:42,1014
Drip Coffee - FM,1,2024-06-22 08:46:42,1014
Butter Croissant - FM,1,2024-06-22 08:46:19,1014
Pain Au Chocolat - FM,1,2024-06-22 08:45:53,1014
Pain Au Chocolat - FM,1,2024-06-22 08:45:26,1014
Drip Coffee - FM,1,2024-06-22 08:42:49,1014
Hop Water - FM,4,2024-06-22 08:42:08,1014
Flavored Lemonade - FM,2,2024-06-22 08:40:25,1014
Drip Coffee - FM,1,2024-06-22 08:37:42,1014
Cold Brew - FM,1,2024-06-22 08:37:42,1014
Flavored Lemonade - FM,1,2024-06-22 08:36:53,1014
Pain Au Chocolat - FM,1,2024-06-22 08:34:34,1014
Hop Water - FM,1,2024-06-22 08:31:46,1014
Butter Croissant - FM,1,2024-06-22 08:31:02,1014
Ube & Strawberry Croissant - FM,1,2024-06-22 08:30:15,1014
Pistachio Croissant - FM,1,2024-06-22 08:30:15,1014
Butter Croissant - FM,1,2024-06-22 08:29:45,1014
Drip Coffee - FM,1,2024-06-22 08:28:50,1014
Cold Brew - FM,1,2024-06-22 08:26:13,1014
Drip Coffee - FM,1,2024-06-22 08:23:19,1014
Hop Water - FM,1,2024-06-22 08:22:42,1014
Almond Croissant - FM,1,2024-06-22 08:22:42,1014
Ube & Strawberry Croissant - FM,1,2024-06-22 08:22:42,1014
Iced Teas - FM,1,2024-06-22 08:21:47,1014
Pain Aux Raisin - FM,1,2024-06-22 08:20:42,1014
Berry Croissant - FM,1,2024-06-22 08:20:42,1014
Butter Croissant - FM,3,2024-06-22 08:19:23,1014
Pain Au Chocolat - FM,1,2024-06-22 08:19:23,1014
Ube & Strawberry Croissant - FM,1,2024-06-22 08:18:34,1014
Iced Teas - FM,1,2024-06-22 08:18:18,1014
Iced Teas - FM,2,2024-06-22 08:17:58,1014
Ube & Strawberry Croissant - FM,1,2024-06-22 08:17:58,1014
Pain Au Chocolat - FM,1,2024-06-22 08:17:58,1014
Flavored Lemonade - FM,2,2024-06-22 08:17:03,1014
Drip Coffee - FM,1,2024-06-22 08:17:03,1014
Cold Brew - FM,1,2024-06-22 08:16:46,1014
Kouign Amann - FM,1,2024-06-22 08:15:42,1014
Pain Aux Raisin - FM,1,2024-06-22 08:15:42,1014
Flavored Lemonade - FM,1,2024-06-22 08:14:11,1014
Ube & Strawberry Croissant - FM,1,2024-06-22 08:14:11,1014
Pain Au Chocolat - FM,1,2024-06-22 08:13:23,1014
Cold Brew - FM,1,2024-06-22 08:13:23,1014
Cold Brew - FM,1,2024-06-22 08:12:57,1014
Berry Croissant - FM,1,2024-06-22 08:12:12,1014
Pain Au Chocolat - FM,1,2024-06-22 08:12:12,1014
Iced Teas - FM,2,2024-06-22 08:12:12,1014
Hop Water - FM,1,2024-06-22 08:11:21,1014
Berry Croissant - FM,1,2024-06-22 08:09:46,1014
Butter Croissant - FM,1,2024-06-22 08:09:46,1014
Pain Au Chocolat - FM,1,2024-06-22 08:09:11,1014
Almond Croissant - FM,1,2024-06-22 08:08:16,1014
Iced Teas - FM,1,2024-06-22 08:07:21,1014
Cold Brew - FM,1,2024-06-22 08:04:04,1014
Berry Croissant - FM,1,2024-06-22 07:59:59,689
Ube & Strawberry Croissant - FM,1,2024-06-22 07:59:59,689
Cold Brew - FM,1,2024-06-22 07:58:49,689
Sugar Sticks - FM,1,2024-06-22 07:58:49,689
Cold Brew - FM,1,2024-06-22 07:58:49,689
Ube & Strawberry Croissant - FM,1,2024-06-22 07:58:49,689
Cold Brew - FM,1,2024-06-22 07:58:49,689
Pistachio Croissant - FM,1,2024-06-22 07:58:49,689
Hop Water - FM,1,2024-06-22 07:57:14,689
Iced Teas - FM,1,2024-06-22 07:57:14,689
Cold Brew - FM,1,2024-06-22 07:55:38,689
Butter Croissant - FM,2,2024-06-22 07:53:35,689
Sugar Sticks - FM,1,2024-06-22 07:53:35,689
Cold Brew - FM,1,2024-06-22 07:53:35,689
Pain Au Chocolat - FM,1,2024-06-22 07:46:31,689
Pistachio Croissant - FM,1,2024-06-22 07:42:35,689
Butter Croissant - FM,1,2024-06-22 07:39:11,689
Butter Croissant - FM,1,2024-06-22 07:37:24,689
Sugar Sticks - FM,1,2024-06-22 07:37:09,689
Pistachio Croissant - FM,1,2024-06-22 07:37:09,689
Iced Teas - FM,1,2024-06-22 07:37:09,689
Kouign Amann - FM,1,2024-06-22 07:35:15,689
Iced Teas - FM,1,2024-06-22 07:34:22,689
Berry Croissant - FM,1,2024-06-22 07:31:51,689
Ube & Strawberry Croissant - FM,1,2024-06-22 07:31:51,689
Basil & Raspberry Canele1 - FM,1,2024-06-22 07:27:10,689
Drip Coffee - FM,1,2024-06-22 07:27:10,689
Ube & Strawberry Croissant - FM,1,2024-06-22 07:23:15,689
Butter Croissant - FM,2,2024-06-22 07:22:47,689
Flavored Lemonade - FM,1,2024-06-22 07:22:47,689
Ube & Strawberry Croissant - FM,1,2024-06-22 07:21:51,689
Hop Water - FM,1,2024-06-22 07:21:51,689
Vanilla Canele - FM,1,2024-06-22 07:21:11,689
Pistachio Croissant - FM,1,2024-06-22 07:21:11,689
Hop Water - FM,1,2024-06-22 07:21:09,689
Vanilla Canele - FM,1,2024-06-22 07:21:09,689
Pain Au Chocolat - FM,1,2024-06-22 07:21:09,689
Ube & Strawberry Croissant - FM,1,2024-06-22 07:20:29,689
Drip Coffee - FM,1,2024-06-22 07:19:58,689
Berry Croissant - FM,1,2024-06-22 07:19:53,689
Ube & Strawberry Croissant - FM,1,2024-06-22 07:19:53,689
Sugar Sticks - FM,1,2024-06-22 07:19:53,689
Basil & Raspberry Canele1 - FM,1,2024-06-22 07:19:53,689
Basil & Raspberry Canele1 - FM,3,2024-06-22 07:19:09,689
Almond Croissant - FM,1,2024-06-22 07:17:13,689
Butter Croissant - FM,1,2024-06-22 07:17:13,689
Pain Aux Raisin - FM,1,2024-06-22 07:13:56,689
Pain Aux Raisin - FM,1,2024-06-22 07:13:12,689
Pistachio Croissant - FM,1,2024-06-22 07:13:12,689
Almond Croissant - FM,1,2024-06-22 07:13:12,689
Pain Au Chocolat - FM,1,2024-06-22 07:13:12,689
Vanilla Canele - FM,2,2024-06-22 07:10:12,689
Vanilla Canele - FM,1,2024-06-22 07:07:22,689
Berry Croissant - FM,1,2024-06-22 07:06:20,689
Butter Croissant - FM,1,2024-06-22 07:06:20,689
Basil & Raspberry Canele1 - FM,1,2024-06-22 07:06:20,689
Cold Brew - FM,1,2024-06-22 06:54:18,689
Butter Croissant - FM,1,2024-06-22 06:54:18,689
Pain Au Chocolat - FM,1,2024-06-22 06:50:49,689
Drip Coffee - FM,1,2024-06-22 06:50:49,689
Pistachio Croissant - FM,1,2024-06-15 11:53:04,825
Pain Au Chocolat - FM,1,2024-06-15 11:53:04,825
Pain Au Chocolat - FM,1,2024-06-15 11:46:53,825
Berry Croissant - FM,1,2024-06-15 11:46:53,825
Pain Au Chocolat - FM,1,2024-06-15 11:45:41,825
Pistachio Croissant - FM,1,2024-06-15 11:45:41,825
Almond Croissant - FM,1,2024-06-15 11:44:32,825
Pistachio Croissant - FM,1,2024-06-15 11:44:32,825
Pistachio Croissant - FM,1,2024-06-15 11:43:09,825
Ube & Strawberry Croissant - FM,1,2024-06-15 11:43:09,825
Iced Teas - FM,1,2024-06-15 11:38:35,825
Berry Croissant - FM,1,2024-06-15 11:37:17,825
Almond Croissant - FM,1,2024-06-15 11:37:17,825
Iced Teas - FM,1,2024-06-15 11:34:40,825
Ube & Strawberry Croissant - FM,1,2024-06-15 11:27:55,825
Berry Croissant - FM,1,2024-06-15 11:27:11,825
Pain Au Chocolat - FM,1,2024-06-15 11:27:11,825
Flavored Lemonade - FM,1,2024-06-15 11:16:57,825
Iced Teas - FM,1,2024-06-15 11:16:57,825
Ube & Strawberry Croissant - FM,1,2024-06-15 11:12:20,825
Ube & Strawberry Croissant - FM,1,2024-06-15 11:10:34,825
Pistachio Croissant - FM,1,2024-06-15 11:09:52,825
Iced Teas - FM,1,2024-06-15 11:09:52,825
Butter Croissant - FM,1,2024-06-15 11:09:18,825
Iced Teas - FM,1,2024-06-15 11:09:18,825
Iced Teas - FM,1,2024-06-15 11:07:52,825
Iced Teas - FM,1,2024-06-15 11:07:52,825
Almond Croissant - FM,1,2024-06-15 11:05:49,825
Iced Teas - FM,1,2024-06-15 11:05:25,825
Basil & Raspberry Canele1 - FM,3,2024-06-15 11:04:10,825
Berry Croissant - FM,1,2024-06-15 11:04:10,825
Ube & Strawberry Croissant - FM,1,2024-06-15 11:01:28,825
Flavored Lemonade - FM,1,2024-06-15 11:01:11,825
Iced Teas - FM,1,2024-06-15 11:01:11,825
Almond Croissant - FM,1,2024-06-15 11:00:08,825
Pistachio Croissant - FM,1,2024-06-15 11:00:08,825
Iced Teas - FM,1,2024-06-15 10:59:38,1258
Butter Croissant - FM,1,2024-06-15 10:55:42,1258
Ube & Strawberry Croissant - FM,1,2024-06-15 10:55:38,1258
Pistachio Croissant - FM,1,2024-06-15 10:55:38,1258
Vanilla Canele - FM,1,2024-06-15 10:55:38,1258
Flavored Lemonade - FM,1,2024-06-15 10:54:32,1258
Iced Teas - FM,1,2024-06-15 10:54:32,1258
Ube & Strawberry Croissant - FM,1,2024-06-15 10:53:02,1258
Iced Teas - FM,1,2024-06-15 10:53:02,1258
Butter Croissant - FM,1,2024-06-15 10:51:48,1258
Pain Au Chocolat - FM,1,2024-06-15 10:51:01,1258
Ube & Strawberry Croissant - FM,1,2024-06-15 10:51:01,1258
Vanilla Canele - FM,2,2024-06-15 10:48:19,1258
Flavored Lemonade - FM,1,2024-06-15 10:47:48,1258
Flavored Lemonade - FM,3,2024-06-15 10:47:31,1258
Almond Croissant - FM,1,2024-06-15 10:46:39,1258
Berry Croissant - FM,1,2024-06-15 10:46:39,1258
Ube & Strawberry Croissant - FM,1,2024-06-15 10:46:39,1258
Almond Croissant - FM,1,2024-06-15 10:46:19,1258
Iced Teas - FM,1,2024-06-15 10:40:51,1258
Iced Teas - FM,1,2024-06-15 10:40:27,1258
Iced Teas - FM,1,2024-06-15 10:39:38,1258
Cold Brew - FM,1,2024-06-15 10:38:12,1258
Cold Brew - FM,1,2024-06-15 10:35:53,1258
Flavored Lemonade - FM,1,2024-06-15 10:32:55,1258
Drip Coffee - FM,2,2024-06-15 10:30:01,1258
Almond Croissant - FM,1,2024-06-15 10:23:28,1258
