Item,Qty,Datetime
Basil & Raspberry Canele - FM,1.0,2024-05-25 09:57:54
Pain Au Chocolat - FM,1.0,2024-05-25 09:57:54
Drip Coffee - FM,2.0,2024-05-25 09:57:54
Pain Au Chocolat - FM,1.0,2024-05-25 09:57:39
Cold Brew - FM,1.0,2024-05-25 09:57:39
Flavored Lemonade - FM,1.0,2024-05-25 09:56:56
Pain Au Chocolat - FM,1.0,2024-05-25 09:56:56
Almond Croissant - FM,1.0,2024-05-25 09:56:42
Drip Coffee - FM,1.0,2024-05-25 09:56:42
Pain Au Chocolat - FM,1.0,2024-05-25 09:56:42
Cold Brew - FM,1.0,2024-05-25 09:55:59
Ube & Strawberry Croissant - FM,1.0,2024-05-25 09:55:40
Pain Au Chocolat - FM,1.0,2024-05-25 09:55:13
Flavored Lemonade - FM,1.0,2024-05-25 09:55:13
Iced Teas - FM,1.0,2024-05-25 09:54:36
Almond Croissant - FM,1.0,2024-05-25 09:54:36
Almond Croissant - FM,1.0,2024-05-25 09:54:00
Sugar Sticks - FM,1.0,2024-05-25 09:54:00
Flavored Lemonade - FM,1.0,2024-05-25 09:54:00
Pain Au Chocolat - FM,4.0,2024-05-25 09:53:46
Ube & Strawberry Croissant - FM,1.0,2024-05-25 09:53:46
Berry Croissant - FM,1.0,2024-05-25 09:53:46
Pistachio Croissant - FM,2.0,2024-05-25 09:53:46
Drip Coffee - FM,1.0,2024-05-25 09:53:46
Flavored Lemonade - FM,2.0,2024-05-25 09:51:38
Drip Coffee - FM,2.0,2024-05-25 09:51:26
Ube & Strawberry Croissant - FM,1.0,2024-05-25 09:51:26
Drip Coffee - FM,2.0,2024-05-25 09:50:46
Berry Croissant - FM,1.0,2024-05-25 09:49:47
Iced Teas - FM,2.0,2024-05-25 09:49:47
Almond Croissant - FM,1.0,2024-05-25 09:49:47
Almond Croissant - FM,1.0,2024-05-25 09:48:38
Ube & Strawberry Croissant - FM,1.0,2024-05-25 09:48:37
Drip Coffee - FM,1.0,2024-05-25 09:48:09
Flavored Lemonade - FM,2.0,2024-05-25 09:48:09
Berry Croissant - FM,1.0,2024-05-25 09:48:07
Drip Coffee - FM,1.0,2024-05-25 09:47:23
Pain Au Chocolat - FM,1.0,2024-05-25 09:47:23
Berry Croissant - FM,1.0,2024-05-25 09:46:55
Pistachio Croissant - FM,1.0,2024-05-25 09:46:55
Pistachio Croissant - FM,1.0,2024-05-25 09:46:15
Butter Croissant - FM,1.0,2024-05-25 09:46:02
Flavored Lemonade - FM,2.0,2024-05-25 09:45:16
Flavored Lemonade - FM,1.0,2024-05-25 09:44:49
Pain Au Chocolat - FM,1.0,2024-05-25 09:44:49
Berry Croissant - FM,1.0,2024-05-25 09:44:26
Iced Teas - FM,1.0,2024-05-25 09:43:36
Flavored Lemonade - FM,2.0,2024-05-25 09:43:00
Pain Aux Raisin - FM,1.0,2024-05-25 09:42:20
Iced Teas - FM,1.0,2024-05-25 09:42:20
Pistachio Croissant - FM,1.0,2024-05-25 09:42:20
Pistachio Croissant - FM,1.0,2024-05-25 09:41:11
Berry Croissant - FM,1.0,2024-05-25 09:40:48
Butter Croissant - FM,1.0,2024-05-25 09:40:48
Cold Brew - FM,1.0,2024-05-25 09:40:48
Iced Teas - FM,2.0,2024-05-25 09:40:28
Flavored Lemonade - FM,1.0,2024-05-25 09:40:05
Berry Croissant - FM,1.0,2024-05-25 09:39:20
Almond Croissant - FM,2.0,2024-05-25 09:39:20
Flavored Lemonade - FM,1.0,2024-05-25 09:38:54
Iced Teas - FM,1.0,2024-05-25 09:38:54
Cold Brew - FM,1.0,2024-05-25 09:37:55
Berry Croissant - FM,1.0,2024-05-25 09:37:49
Drip Coffee - FM,1.0,2024-05-25 09:34:25
Flavored Lemonade - FM,1.0,2024-05-25 09:34:25
Cold Brew - FM,1.0,2024-05-25 09:33:22
Ube & Strawberry Croissant - FM,1.0,2024-05-25 09:33:22
Sugar Sticks - FM,1.0,2024-05-25 09:33:07
Butter Croissant - FM,1.0,2024-05-25 09:33:07
Pain Au Chocolat - FM,1.0,2024-05-25 09:32:57
Iced Teas - FM,1.0,2024-05-25 09:32:57
Cold Brew - FM,1.0,2024-05-25 09:32:08
Butter Croissant - FM,2.0,2024-05-25 09:31:19
Iced Teas - FM,1.0,2024-05-25 09:30:58
Cold Brew - FM,1.0,2024-05-25 09:29:00
Flavored Lemonade - FM,1.0,2024-05-25 09:28:37
Iced Teas - FM,1.0,2024-05-25 09:28:04
Flavored Lemonade - FM,1.0,2024-05-25 09:26:45
Pistachio Croissant - FM,1.0,2024-05-25 09:26:45
Basil & Raspberry Canele - FM,1.0,2024-05-25 09:26:12
Drip Coffee - FM,1.0,2024-05-25 09:25:38
Cold Brew - FM,1.0,2024-05-25 09:25:18
Almond Croissant - FM,1.0,2024-05-25 09:25:00
Berry Croissant - FM,1.0,2024-05-25 09:25:00
Pain Aux Raisin - FM,1.0,2024-05-25 09:24:03
Pistachio Croissant - FM,1.0,2024-05-25 09:22:52
Cold Brew - FM,1.0,2024-05-25 09:22:52
Ube & Strawberry Croissant - FM,1.0,2024-05-25 09:22:44
Pain Au Chocolat - FM,1.0,2024-05-25 09:22:44
Ube & Strawberry Croissant - FM,1.0,2024-05-25 09:22:44
Iced Teas - FM,1.0,2024-05-25 09:22:44
Flavored Lemonade - FM,1.0,2024-05-25 09:22:44
Cold Brew - FM,1.0,2024-05-25 09:22:44
Berry Croissant - FM,1.0,2024-05-25 09:18:52
Sugar Sticks - FM,1.0,2024-05-25 09:18:52
Ube & Strawberry Croissant - FM,1.0,2024-05-25 09:17:46
Iced Teas - FM,1.0,2024-05-25 09:17:46
Drip Coffee - FM,1.0,2024-05-25 09:13:24
Butter Croissant - FM,1.0,2024-05-25 09:13:19
Iced Teas - FM,1.0,2024-05-25 09:12:50
Vanilla Canele - FM,2.0,2024-05-25 09:12:03
Butter Croissant - FM,3.0,2024-05-25 09:08:16
Pistachio Croissant - FM,1.0,2024-05-25 09:07:48
Sugar Sticks - FM,1.0,2024-05-25 09:07:07
Pain Au Chocolat - FM,1.0,2024-05-25 09:07:07
Iced Teas - FM,1.0,2024-05-25 09:06:36
Pistachio Croissant - FM,2.0,2024-05-25 09:06:36
Iced Teas - FM,1.0,2024-05-25 09:06:21
Vanilla Canele - FM,1.0,2024-05-25 09:06:21
Flavored Lemonade - FM,1.0,2024-05-25 09:05:35
Butter Croissant - FM,1.0,2024-05-25 09:03:57
Pain Au Chocolat - FM,1.0,2024-05-25 09:03:57
Almond Croissant - FM,1.0,2024-05-25 09:02:12
Pain Au Chocolat - FM,1.0,2024-05-25 09:02:12
Flavored Lemonade - FM,1.0,2024-05-25 09:01:56
Butter Croissant - FM,1.0,2024-05-25 09:01:56
Iced Teas - FM,2.0,2024-05-25 09:01:33
Iced Teas - FM,1.0,2024-05-25 09:00:59
Vanilla Canele - FM,1.0,2024-05-25 09:00:59
Flavored Lemonade - FM,1.0,2024-05-25 09:00:33
Basil & Raspberry Canele - FM,1.0,2024-05-25 08:55:52
Berry Croissant - FM,1.0,2024-05-25 08:55:52
Ube & Strawberry Croissant - FM,1.0,2024-05-25 08:55:52
Sugar Sticks - FM,1.0,2024-05-25 08:55:33
Almond Croissant - FM,1.0,2024-05-25 08:55:33
Drip Coffee - FM,1.0,2024-05-25 08:55:33
Ube & Strawberry Croissant - FM,1.0,2024-05-25 08:52:18
Pain Aux Raisin - FM,1.0,2024-05-25 08:52:18
Almond Croissant - FM,1.0,2024-05-25 08:52:18
Flavored Lemonade - FM,1.0,2024-05-25 08:49:21
Iced Teas - FM,1.0,2024-05-25 08:48:50
Pain Aux Raisin - FM,4.0,2024-05-25 08:48:47
Butter Croissant - FM,6.0,2024-05-25 08:48:47
Pain Au Chocolat - FM,2.0,2024-05-25 08:48:47
Vanilla Canele - FM,2.0,2024-05-25 08:48:47
Drip Coffee - FM,1.0,2024-05-25 08:48:22
Drip Coffee - FM,1.0,2024-05-25 08:45:57
Almond Croissant - FM,1.0,2024-05-25 08:44:18
Pain Au Chocolat - FM,1.0,2024-05-25 08:44:18
Butter Croissant - FM,1.0,2024-05-25 08:42:11
Ube & Strawberry Croissant - FM,1.0,2024-05-25 08:42:11
Drip Coffee - FM,2.0,2024-05-25 08:41:25
Ube & Strawberry Croissant - FM,1.0,2024-05-25 08:39:45
Almond Croissant - FM,1.0,2024-05-25 08:39:45
Sugar Sticks - FM,1.0,2024-05-25 08:39:03
Ube & Strawberry Croissant - FM,1.0,2024-05-25 08:38:57
Pain Au Chocolat - FM,1.0,2024-05-25 08:38:09
Ube & Strawberry Croissant - FM,1.0,2024-05-25 08:38:09
Sugar Sticks - FM,1.0,2024-05-25 08:37:41
Berry Croissant - FM,1.0,2024-05-25 08:37:41
Butter Croissant - FM,1.0,2024-05-25 08:37:12
Ube & Strawberry Croissant - FM,1.0,2024-05-25 08:35:46
Pistachio Croissant - FM,1.0,2024-05-25 08:35:05
Butter Croissant - FM,1.0,2024-05-25 08:34:15
Pistachio Croissant - FM,1.0,2024-05-25 08:32:57
Pain Au Chocolat - FM,1.0,2024-05-25 08:32:49
Cold Brew - FM,1.0,2024-05-25 08:30:22
Pain Au Chocolat - FM,1.0,2024-05-25 08:30:18
Sugar Sticks - FM,1.0,2024-05-25 08:29:32
Pistachio Croissant - FM,1.0,2024-05-25 08:28:43
Pain Au Chocolat - FM,1.0,2024-05-25 08:28:43
Drip Coffee - FM,1.0,2024-05-25 08:27:58
Pain Aux Raisin - FM,1.0,2024-05-25 08:27:42
Almond Croissant - FM,1.0,2024-05-25 08:24:19
Pain Aux Raisin - FM,1.0,2024-05-25 08:24:19
Sugar Sticks - FM,1.0,2024-05-25 08:23:35
Flavored Lemonade - FM,1.0,2024-05-25 08:23:35
Pain Aux Raisin - FM,1.0,2024-05-25 08:22:57
Drip Coffee - FM,1.0,2024-05-25 08:22:57
Berry Croissant - FM,2.0,2024-05-25 08:21:27
Almond Croissant - FM,1.0,2024-05-25 08:21:27
Butter Croissant - FM,2.0,2024-05-25 08:21:27
Drip Coffee - FM,2.0,2024-05-25 08:20:09
Cold Brew - FM,1.0,2024-05-25 08:20:09
Drip Coffee - FM,1.0,2024-05-25 08:19:21
Custom Amount,1.0,2024-05-25 08:18:33
Almond Croissant - FM,2.0,2024-05-25 08:18:11
Pain Au Chocolat - FM,1.0,2024-05-25 08:18:11
Butter Croissant - FM,2.0,2024-05-25 08:17:12
Berry Croissant - FM,1.0,2024-05-25 08:15:28
Pain Au Chocolat - FM,1.0,2024-05-25 08:14:53
Pain Au Chocolat - FM,1.0,2024-05-25 08:13:42
Berry Croissant - FM,1.0,2024-05-25 08:12:58
Drip Coffee - FM,1.0,2024-05-25 08:11:06
Berry Croissant - FM,1.0,2024-05-25 08:11:06
Vanilla Canele - FM,2.0,2024-05-25 08:09:53
Pistachio Croissant - FM,1.0,2024-05-25 08:06:42
Ube & Strawberry Croissant - FM,1.0,2024-05-25 08:06:12
Flavored Lemonade - FM,1.0,2024-05-25 08:01:50
Butter Croissant - FM,1.0,2024-05-25 08:01:08
Almond Croissant - FM,1.0,2024-05-25 08:00:00
Berry Croissant - FM,1.0,2024-05-25 08:00:00
Pain Au Chocolat - FM,1.0,2024-05-25 08:00:00
Kouign Amann - FM,1.0,2024-05-25 08:00:00
Butter Croissant - FM,1.0,2024-05-25 08:00:00
Butter Croissant - FM,1.0,2024-05-25 07:57:13
Drip Coffee - FM,1.0,2024-05-25 07:56:20
Cold Brew - FM,1.0,2024-05-25 07:54:54
Ube & Strawberry Croissant - FM,1.0,2024-05-25 07:54:54
Iced Teas - FM,1.0,2024-05-25 07:54:24
Iced Teas - FM,1.0,2024-05-25 07:53:47
Drip Coffee - FM,1.0,2024-05-25 07:53:16
Iced Teas - FM,1.0,2024-05-25 07:53:16
Drip Coffee - FM,1.0,2024-05-25 07:52:12
Butter Croissant - FM,2.0,2024-05-25 07:50:31
Pain Au Chocolat - FM,2.0,2024-05-25 07:50:31
Ube & Strawberry Croissant - FM,1.0,2024-05-25 07:48:46
Drip Coffee - FM,1.0,2024-05-25 07:48:06
Butter Croissant - FM,3.0,2024-05-25 07:47:09
Ube & Strawberry Croissant - FM,1.0,2024-05-25 07:47:09
Vanilla Canele - FM,1.0,2024-05-25 07:45:46
Kouign Amann - FM,1.0,2024-05-25 07:44:48
Pain Au Chocolat - FM,1.0,2024-05-25 07:44:48
Almond Croissant - FM,1.0,2024-05-25 07:43:49
Pain Au Chocolat - FM,1.0,2024-05-25 07:43:49
Kouign Amann - FM,1.0,2024-05-25 07:40:20
Vanilla Canele - FM,1.0,2024-05-25 07:40:20
Iced Teas - FM,1.0,2024-05-25 07:40:20
Basil & Raspberry Canele - FM,2.0,2024-05-25 07:38:04
Kouign Amann - FM,1.0,2024-05-25 07:38:04
Cold Brew - FM,1.0,2024-05-25 07:38:04
Kouign Amann - FM,1.0,2024-05-25 07:35:07
Butter Croissant - FM,1.0,2024-05-25 07:35:07
Drip Coffee - FM,1.0,2024-05-25 07:35:07
Pain Au Chocolat - FM,1.0,2024-05-25 07:34:27
Pain Au Chocolat - FM,1.0,2024-05-25 07:33:56
Drip Coffee - FM,3.0,2024-05-25 07:33:24
Iced Teas - FM,1.0,2024-05-25 07:32:52
Butter Croissant - FM,1.0,2024-05-25 07:18:17
Pistachio Croissant - FM,1.0,2024-05-25 07:16:32
Cold Brew - FM,1.0,2024-05-25 07:16:32
Drip Coffee - FM,1.0,2024-05-25 07:16:32
Sugar Sticks - FM,1.0,2024-05-25 07:15:18
Almond Croissant - FM,1.0,2024-05-25 07:10:17
Butter Croissant - FM,1.0,2024-05-25 07:10:17
Flavored Lemonade - FM,1.0,2024-05-18 11:44:06
Iced Teas - FM,1.0,2024-05-18 11:44:06
Flavored Lemonade - FM,1.0,2024-05-18 11:35:17
Iced Teas - FM,1.0,2024-05-18 11:35:17
Blueberry Danish - FM,1.0,2024-05-18 11:32:21
Pistachio Croissant - FM,1.0,2024-05-18 11:32:21
Flavored Lemonade - FM,1.0,2024-05-18 11:27:57
Iced Teas - FM,1.0,2024-05-18 11:27:57
Blueberry Danish - FM,1.0,2024-05-18 11:25:57
Flavored Lemonade - FM,1.0,2024-05-18 11:25:57
Pistachio Croissant - FM,1.0,2024-05-18 11:24:34
Iced Teas - FM,1.0,2024-05-18 11:24:34
Cold Brew - FM,1.0,2024-05-18 11:24:34
Blueberry Danish - FM,1.0,2024-05-18 11:24:34
Iced Teas - FM,1.0,2024-05-18 11:23:42
Flavored Lemonade - FM,2.0,2024-05-18 11:19:21
Blueberry Danish - FM,1.0,2024-05-18 11:18:55
Kouign Amann - FM,1.0,2024-05-18 11:18:55
Flavored Lemonade - FM,1.0,2024-05-18 11:18:55
Cold Brew - FM,1.0,2024-05-18 11:17:24
Blueberry Danish - FM,1.0,2024-05-18 11:16:40
Cold Brew - FM,1.0,2024-05-18 11:15:54
Flavored Lemonade - FM,1.0,2024-05-18 11:15:28
Cold Brew - FM,1.0,2024-05-18 11:15:28
Flavored Lemonade - FM,1.0,2024-05-18 11:15:18
Blueberry Danish - FM,1.0,2024-05-18 11:12:03
Iced Teas - FM,1.0,2024-05-18 11:08:22
Flavored Lemonade - FM,1.0,2024-05-18 11:06:56
Pistachio Croissant - FM,1.0,2024-05-18 11:04:08
Flavored Lemonade - FM,1.0,2024-05-18 11:03:47
Iced Teas - FM,1.0,2024-05-18 11:03:37
Sugar Sticks - FM,1.0,2024-05-18 11:03:03
Iced Teas - FM,1.0,2024-05-18 11:03:03
Flavored Lemonade - FM,1.0,2024-05-18 11:01:55
Iced Teas - FM,1.0,2024-05-18 11:01:55
Blueberry Danish - FM,1.0,2024-05-18 11:01:55
Flavored Lemonade - FM,1.0,2024-05-18 11:00:27
Palmier - FM,1.0,2024-05-18 10:57:37
Kouign Amann - FM,1.0,2024-05-18 10:57:37
Sugar Sticks - FM,1.0,2024-05-18 10:57:37
Pistachio Croissant - FM,1.0,2024-05-18 10:57:37
Blueberry Danish - FM,1.0,2024-05-18 10:57:37
Flavored Lemonade - FM,1.0,2024-05-18 10:55:31
Palmier - FM,1.0,2024-05-18 10:54:48
Kouign Amann - FM,1.0,2024-05-18 10:53:23
Palmier - FM,1.0,2024-05-18 10:53:23
Pistachio Croissant - FM,1.0,2024-05-18 10:53:23
Cold Brew - FM,1.0,2024-05-18 10:47:56
Flavored Lemonade - FM,1.0,2024-05-18 10:47:14
Iced Teas - FM,1.0,2024-05-18 10:45:00
Almond Croissant - FM,3.0,2024-05-18 10:43:21
Berry Croissant - FM,2.0,2024-05-18 10:43:21
Drip Coffee - FM,1.0,2024-05-18 10:42:57
Cold Brew - FM,1.0,2024-05-18 10:38:25
Almond Croissant - FM,2.0,2024-05-18 10:37:40
Berry Croissant - FM,1.0,2024-05-18 10:36:27
Iced Teas - FM,1.0,2024-05-18 10:35:32
Berry Croissant - FM,1.0,2024-05-18 10:34:57
Ube & Strawberry Croissant - FM,1.0,2024-05-18 10:34:57
Berry Croissant - FM,1.0,2024-05-18 10:33:55
Iced Teas - FM,1.0,2024-05-18 10:33:55
Iced Teas - FM,1.0,2024-05-18 10:32:34
Berry Croissant - FM,1.0,2024-05-18 10:32:34
Cold Brew - FM,1.0,2024-05-18 10:32:34
Cold Brew - FM,2.0,2024-05-18 10:31:29
Pistachio Croissant - FM,1.0,2024-05-18 10:31:29
Cold Brew - FM,1.0,2024-05-18 10:30:32
Cold Brew - FM,1.0,2024-05-18 10:28:17
Almond Croissant - FM,1.0,2024-05-18 10:28:17
Cold Brew - FM,1.0,2024-05-18 10:28:12
Ube & Strawberry Croissant - FM,1.0,2024-05-18 10:28:12
Blueberry Danish - FM,1.0,2024-05-18 10:27:05
Cold Brew - FM,1.0,2024-05-18 10:26:21
Cold Brew - FM,1.0,2024-05-18 10:25:10
Cold Brew - FM,1.0,2024-05-18 10:21:26
Almond Croissant - FM,1.0,2024-05-18 10:21:10
Berry Croissant - FM,1.0,2024-05-18 10:21:09
Drip Coffee - FM,1.0,2024-05-18 10:21:09
Iced Teas - FM,1.0,2024-05-18 10:20:33
Ube & Strawberry Croissant - FM,1.0,2024-05-18 10:20:33
Almond Croissant - FM,1.0,2024-05-18 10:20:33
Cold Brew - FM,1.0,2024-05-18 10:19:24
Kouign Amann - FM,1.0,2024-05-18 10:19:24
Sugar Sticks - FM,1.0,2024-05-18 10:19:24
Iced Teas - FM,1.0,2024-05-18 10:18:56
Pistachio Croissant - FM,1.0,2024-05-18 10:18:48
Flavored Lemonade - FM,1.0,2024-05-18 10:17:52
Berry Croissant - FM,1.0,2024-05-18 10:17:22
Cold Brew - FM,1.0,2024-05-18 10:17:22
Butter Croissant - FM,2.0,2024-05-18 10:16:25
Almond Croissant - FM,1.0,2024-05-18 10:16:25
Cold Brew - FM,1.0,2024-05-18 10:15:15
Iced Teas - FM,1.0,2024-05-18 10:15:15
Iced Teas - FM,1.0,2024-05-18 10:14:42
Palmier - FM,1.0,2024-05-18 10:13:38
Berry Croissant - FM,1.0,2024-05-18 10:13:38
Butter Croissant - FM,1.0,2024-05-18 10:11:53
Flavored Lemonade - FM,1.0,2024-05-18 10:11:53
Pistachio Croissant - FM,1.0,2024-05-18 10:11:25
Iced Teas - FM,1.0,2024-05-18 10:11:25
Ube & Strawberry Croissant - FM,1.0,2024-05-18 10:10:43
Flavored Lemonade - FM,1.0,2024-05-18 10:10:35
Pistachio Croissant - FM,1.0,2024-05-18 10:10:03
Flavored Lemonade - FM,1.0,2024-05-18 10:10:03
Kouign Amann - FM,1.0,2024-05-18 10:10:00
Iced Teas - FM,1.0,2024-05-18 10:09:44
Pain Au Chocolat - FM,1.0,2024-05-18 10:09:31
Butter Croissant - FM,1.0,2024-05-18 10:09:31
Almond Croissant - FM,1.0,2024-05-18 10:08:15
Ube & Strawberry Croissant - FM,1.0,2024-05-18 10:08:15
Drip Coffee - FM,1.0,2024-05-18 10:08:15
Pain Au Chocolat - FM,1.0,2024-05-18 10:08:03
Flavored Lemonade - FM,1.0,2024-05-18 10:05:01
Drip Coffee - FM,1.0,2024-05-18 10:03:39
Cold Brew - FM,2.0,2024-05-18 10:03:02
Cold Brew - FM,1.0,2024-05-18 10:00:39
Sugar Sticks - FM,1.0,2024-05-18 10:00:19
Iced Teas - FM,2.0,2024-05-18 10:00:19
Pain Au Chocolat - FM,1.0,2024-05-18 10:00:19
Blueberry Danish - FM,1.0,2024-05-18 09:59:03
Sugar Sticks - FM,1.0,2024-05-18 09:59:03
Pistachio Croissant - FM,1.0,2024-05-18 09:59:03
Iced Teas - FM,1.0,2024-05-18 09:57:58
Iced Teas - FM,1.0,2024-05-18 09:57:58
Almond Croissant - FM,1.0,2024-05-18 09:57:05
Pistachio Croissant - FM,1.0,2024-05-18 09:55:51
Butter Croissant - FM,1.0,2024-05-18 09:55:51
Almond Croissant - FM,1.0,2024-05-18 09:54:52
Kouign Amann - FM,1.0,2024-05-18 09:54:52
Berry Croissant - FM,1.0,2024-05-18 09:54:52
Pain Au Chocolat - FM,1.0,2024-05-18 09:51:49
Cold Brew - FM,1.0,2024-05-18 09:51:31
Pain Au Chocolat - FM,1.0,2024-05-18 09:51:31
Ube & Strawberry Croissant - FM,2.0,2024-05-18 09:50:54
Pain Au Chocolat - FM,1.0,2024-05-18 09:50:38
Berry Croissant - FM,1.0,2024-05-18 09:48:22
Iced Teas - FM,1.0,2024-05-18 09:48:22
Iced Teas - FM,1.0,2024-05-18 09:47:47
Cold Brew - FM,2.0,2024-05-18 09:47:19
Iced Teas - FM,1.0,2024-05-18 09:47:17
Iced Teas - FM,1.0,2024-05-18 09:46:54
Sugar Sticks - FM,1.0,2024-05-18 09:46:27
Cold Brew - FM,1.0,2024-05-18 09:46:27
Iced Teas - FM,1.0,2024-05-18 09:45:08
Almond Croissant - FM,1.0,2024-05-18 09:44:04
Flavored Lemonade - FM,2.0,2024-05-18 09:41:55
Berry Croissant - FM,1.0,2024-05-18 09:41:04
Pain Aux Raisin - FM,1.0,2024-05-18 09:41:04
Drip Coffee - FM,1.0,2024-05-18 09:41:00
Pain Au Chocolat - FM,1.0,2024-05-18 09:41:00
Drip Coffee - FM,1.0,2024-05-18 09:40:11
Almond Croissant - FM,1.0,2024-05-18 09:39:02
Pain Au Chocolat - FM,1.0,2024-05-18 09:38:40
Drip Coffee - FM,1.0,2024-05-18 09:38:40
Butter Croissant - FM,1.0,2024-05-18 09:37:51
Ube & Strawberry Croissant - FM,1.0,2024-05-18 09:37:51
Iced Teas - FM,1.0,2024-05-18 09:37:51
Ube & Strawberry Croissant - FM,1.0,2024-05-18 09:37:51
Sugar Sticks - FM,1.0,2024-05-18 09:35:14
Pain Au Chocolat - FM,1.0,2024-05-18 09:35:14
Flavored Lemonade - FM,1.0,2024-05-18 09:35:03
Iced Teas - FM,1.0,2024-05-18 09:35:03
Iced Teas - FM,2.0,2024-05-18 09:34:48
Blueberry Danish - FM,1.0,2024-05-18 09:34:48
Berry Croissant - FM,1.0,2024-05-18 09:34:13
Pistachio Croissant - FM,1.0,2024-05-18 09:34:13
Flavored Lemonade - FM,1.0,2024-05-18 09:33:38
Iced Teas - FM,1.0,2024-05-18 09:33:11
Berry Croissant - FM,1.0,2024-05-18 09:32:04
Kouign Amann - FM,1.0,2024-05-18 09:32:04
Sugar Sticks - FM,1.0,2024-05-18 09:32:04
Butter Croissant - FM,1.0,2024-05-18 09:30:42
Cold Brew - FM,1.0,2024-05-18 09:29:43
Cold Brew - FM,1.0,2024-05-18 09:29:01
Pain Au Chocolat - FM,1.0,2024-05-18 09:28:30
Flavored Lemonade - FM,1.0,2024-05-18 09:28:30
Palmier - FM,1.0,2024-05-18 09:28:30
Flavored Lemonade - FM,1.0,2024-05-18 09:27:45
Pistachio Croissant - FM,1.0,2024-05-18 09:27:45
Butter Croissant - FM,1.0,2024-05-18 09:26:40
Almond Croissant - FM,1.0,2024-05-18 09:26:40
Kouign Amann - FM,1.0,2024-05-18 09:26:11
Berry Croissant - FM,1.0,2024-05-18 09:26:11
Iced Teas - FM,2.0,2024-05-18 09:25:35
Cold Brew - FM,1.0,2024-05-18 09:25:06
Ube & Strawberry Croissant - FM,1.0,2024-05-18 09:25:01
Berry Croissant - FM,1.0,2024-05-18 09:25:01
Pain Au Chocolat - FM,1.0,2024-05-18 09:24:37
Cold Brew - FM,1.0,2024-05-18 09:24:37
Pain Au Chocolat - FM,1.0,2024-05-18 09:24:11
Kouign Amann - FM,1.0,2024-05-18 09:24:11
Iced Teas - FM,1.0,2024-05-18 09:23:31
Kouign Amann - FM,1.0,2024-05-18 09:23:31
Ube & Strawberry Croissant - FM,1.0,2024-05-18 09:23:31
Pain Au Chocolat - FM,1.0,2024-05-18 09:22:22
Butter Croissant - FM,1.0,2024-05-18 09:21:10
Butter Croissant - FM,1.0,2024-05-18 09:20:28
Butter Croissant - FM,1.0,2024-05-18 09:20:25
Iced Teas - FM,1.0,2024-05-18 09:20:25
Iced Teas - FM,1.0,2024-05-18 09:19:09
Almond Croissant - FM,1.0,2024-05-18 09:19:09
Pain Au Chocolat - FM,1.0,2024-05-18 09:19:09
Berry Croissant - FM,1.0,2024-05-18 09:16:45
Almond Croissant - FM,1.0,2024-05-18 09:16:45
Pain Au Chocolat - FM,1.0,2024-05-18 09:15:53
Berry Croissant - FM,1.0,2024-05-18 09:15:53
Cold Brew - FM,1.0,2024-05-18 09:15:45
Almond Croissant - FM,1.0,2024-05-18 09:15:45
Cold Brew - FM,1.0,2024-05-18 09:15:02
Flavored Lemonade - FM,1.0,2024-05-18 09:14:35
Pistachio Croissant - FM,1.0,2024-05-18 09:14:15
Cold Brew - FM,1.0,2024-05-18 09:14:15
Cold Brew - FM,1.0,2024-05-18 09:13:39
Butter Croissant - FM,1.0,2024-05-18 09:13:39
Pistachio Croissant - FM,1.0,2024-05-18 09:12:54
Iced Teas - FM,1.0,2024-05-18 09:12:54
Berry Croissant - FM,1.0,2024-05-18 09:10:26
Ube & Strawberry Croissant - FM,1.0,2024-05-18 09:09:55
Cold Brew - FM,1.0,2024-05-18 09:09:55
Flavored Lemonade - FM,1.0,2024-05-18 09:08:46
Palmier - FM,1.0,2024-05-18 09:08:05
Almond Croissant - FM,1.0,2024-05-18 09:07:05
Iced Teas - FM,1.0,2024-05-18 09:07:05
Flavored Lemonade - FM,1.0,2024-05-18 09:06:30
Sugar Sticks - FM,1.0,2024-05-18 09:05:34
Berry Croissant - FM,1.0,2024-05-18 09:04:04
Berry Croissant - FM,1.0,2024-05-18 09:03:10
Drip Coffee - FM,1.0,2024-05-18 09:03:10
Pain Au Chocolat - FM,1.0,2024-05-18 09:01:10
Blueberry Danish - FM,1.0,2024-05-18 09:01:10
Cold Brew - FM,1.0,2024-05-18 09:00:26
Ube & Strawberry Croissant - FM,1.0,2024-05-18 09:00:26
Berry Croissant - FM,1.0,2024-05-18 08:58:44
Pistachio Croissant - FM,1.0,2024-05-18 08:58:44
Iced Teas - FM,1.0,2024-05-18 08:56:58
Cold Brew - FM,1.0,2024-05-18 08:55:15
Flavored Lemonade - FM,1.0,2024-05-18 08:55:15
Cold Brew - FM,1.0,2024-05-18 08:55:15
Iced Teas - FM,1.0,2024-05-18 08:55:15
Iced Teas - FM,1.0,2024-05-18 08:54:58
Iced Teas - FM,1.0,2024-05-18 08:54:36
Flavored Lemonade - FM,1.0,2024-05-18 08:54:36
Cold Brew - FM,2.0,2024-05-18 08:54:35
Ube & Strawberry Croissant - FM,1.0,2024-05-18 08:53:37
Palmier - FM,1.0,2024-05-18 08:53:37
Sugar Sticks - FM,1.0,2024-05-18 08:53:37
Blueberry Danish - FM,1.0,2024-05-18 08:53:37
Iced Teas - FM,2.0,2024-05-18 08:51:52
Flavored Lemonade - FM,1.0,2024-05-18 08:51:52
